RXCUI,DrugName,Type,Class,Group
1169778,Flomax Pill,SBDG,Tamsulosin,Alpha_Blockers
863669,tamsulosin hydrochloride 0.4 MG Oral Capsule,SCD,Tamsulosin,Alpha_Blockers
863675,tamsulosin hydrochloride 0.4 MG Extended Release Oral Tablet,SCD,Tamsulosin,Alpha_Blockers
996097,dutasteride 0.5 MG / tamsulosin hydrochloride 0.4 MG Oral Capsule,SCD,Tamsulosin,Alpha_Blockers
863668,tamsulosin hydrochloride 0.4 MG,SCDC,Tamsulosin,Alpha_Blockers
374021,tamsulosin Oral Capsule,SCDF,Tamsulosin,Alpha_Blockers
608594,tamsulosin Extended Release Oral Tablet,SCDF,Tamsulosin,Alpha_Blockers
996096,dutasteride / tamsulosin Oral Capsule,SCDF,Tamsulosin,Alpha_Blockers
1160794,dutasteride / tamsulosin Oral Product,SCDG,Tamsulosin,Alpha_Blockers
1160795,dutasteride / tamsulosin Pill,SCDG,Tamsulosin,Alpha_Blockers
1160872,tamsulosin Oral Product,SCDG,Tamsulosin,Alpha_Blockers
1160873,tamsulosin Pill,SCDG,Tamsulosin,Alpha_Blockers
1013931,Kapvay,BN,Clonidine,Central_Acting
1050312,Nexiclon,BN,Clonidine,Central_Acting
202941,Catapres,BN,Clonidine,Central_Acting
216778,Duraclon,BN,Clonidine,Central_Acting
2690729,Onyda,BN,Clonidine,Central_Acting
316946,Extended Release Suspension,DF,Clonidine,Central_Acting
316987,Transdermal System,DF,Clonidine,Central_Acting
1294723,Transdermal Product,DFG,Clonidine,Central_Acting
2599,clonidine,IN,Clonidine,Central_Acting
142432,clonidine hydrochloride,PIN,Clonidine,Central_Acting
1013934,12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet [Kapvay],SBD,Clonidine,Central_Acting
1050338,24 HR clonidine 0.17 MG Extended Release Oral Tablet [Nexiclon],SBD,Clonidine,Central_Acting
2690735,24 HR clonidine hydrochloride 0.1 MG/ML Extended Release Suspension [Onyda],SBD,Clonidine,Central_Acting
884223,10 ML clonidine hydrochloride 0.1 MG/ML Injection [Duraclon],SBD,Clonidine,Central_Acting
884227,10 ML clonidine hydrochloride 0.5 MG/ML Injection [Duraclon],SBD,Clonidine,Central_Acting
998673,168 HR clonidine 0.00417 MG/HR Transdermal System [Catapres],SBD,Clonidine,Central_Acting
998677,168 HR clonidine 0.00833 MG/HR Transdermal System [Catapres],SBD,Clonidine,Central_Acting
998681,168 HR clonidine 0.0125 MG/HR Transdermal System [Catapres],SBD,Clonidine,Central_Acting
1013932,clonidine hydrochloride 0.1 MG [Kapvay],SBDC,Clonidine,Central_Acting
2268635,clonidine 0.00417 MG/HR [Catapres],SBDC,Clonidine,Central_Acting
2268641,clonidine 0.00833 MG/HR [Catapres],SBDC,Clonidine,Central_Acting
2268644,clonidine 0.0125 MG/HR [Catapres],SBDC,Clonidine,Central_Acting
2599285,clonidine 0.17 MG [Nexiclon],SBDC,Clonidine,Central_Acting
2690730,clonidine hydrochloride 0.1 MG/ML [Onyda],SBDC,Clonidine,Central_Acting
884222,clonidine hydrochloride 0.1 MG/ML [Duraclon],SBDC,Clonidine,Central_Acting
884226,clonidine hydrochloride 0.5 MG/ML [Duraclon],SBDC,Clonidine,Central_Acting
1013933,clonidine Extended Release Oral Tablet [Kapvay],SBDF,Clonidine,Central_Acting
1050333,clonidine Extended Release Oral Tablet [Nexiclon],SBDF,Clonidine,Central_Acting
1732372,clonidine Injection [Duraclon],SBDF,Clonidine,Central_Acting
2268636,clonidine Transdermal System [Catapres],SBDF,Clonidine,Central_Acting
2690733,clonidine Extended Release Suspension [Onyda],SBDF,Clonidine,Central_Acting
2655696,clonidine hydrochloride Extended Release Oral Tablet [Kapvay],SBDFP,Clonidine,Central_Acting
2657538,clonidine hydrochloride Injection [Duraclon],SBDFP,Clonidine,Central_Acting
2690734,clonidine hydrochloride Extended Release Suspension [Onyda],SBDFP,Clonidine,Central_Acting
1167580,Duraclon Injectable Product,SBDG,Clonidine,Central_Acting
1169289,Kapvay Oral Product,SBDG,Clonidine,Central_Acting
1169290,Kapvay Pill,SBDG,Clonidine,Central_Acting
1182865,Nexiclon Oral Product,SBDG,Clonidine,Central_Acting
1182866,Nexiclon Pill,SBDG,Clonidine,Central_Acting
2268637,Catapres Topical Product,SBDG,Clonidine,Central_Acting
2268638,Catapres Transdermal Product,SBDG,Clonidine,Central_Acting
2690731,Onyda Oral Product,SBDG,Clonidine,Central_Acting
2690732,Onyda Oral Liquid Product,SBDG,Clonidine,Central_Acting
1013930,12 HR clonidine hydrochloride 0.1 MG Extended Release Oral Tablet,SCD,Clonidine,Central_Acting
2690727,24 HR clonidine hydrochloride 0.1 MG/ML Extended Release Suspension,SCD,Clonidine,Central_Acting
884173,clonidine hydrochloride 0.1 MG Oral Tablet,SCD,Clonidine,Central_Acting
884185,clonidine hydrochloride 0.2 MG Oral Tablet,SCD,Clonidine,Central_Acting
884189,clonidine hydrochloride 0.3 MG Oral Tablet,SCD,Clonidine,Central_Acting
884221,10 ML clonidine hydrochloride 0.1 MG/ML Injection,SCD,Clonidine,Central_Acting
884225,10 ML clonidine hydrochloride 0.5 MG/ML Injection,SCD,Clonidine,Central_Acting
885878,24 HR clonidine 0.09 MG/ML Extended Release Suspension,SCD,Clonidine,Central_Acting
885880,24 HR clonidine 0.17 MG Extended Release Oral Tablet,SCD,Clonidine,Central_Acting
892791,clonidine hydrochloride 0.025 MG Oral Tablet,SCD,Clonidine,Central_Acting
892793,clonidine hydrochloride 0.15 MG/ML Injectable Solution,SCD,Clonidine,Central_Acting
892795,clonidine hydrochloride 0.25 MG Extended Release Oral Capsule,SCD,Clonidine,Central_Acting
998671,168 HR clonidine 0.00417 MG/HR Transdermal System,SCD,Clonidine,Central_Acting
998675,168 HR clonidine 0.00833 MG/HR Transdermal System,SCD,Clonidine,Central_Acting
998679,168 HR clonidine 0.0125 MG/HR Transdermal System,SCD,Clonidine,Central_Acting
2599276,clonidine 0.09 MG/ML,SCDC,Clonidine,Central_Acting
2599282,clonidine 0.17 MG,SCDC,Clonidine,Central_Acting
884172,clonidine hydrochloride 0.1 MG,SCDC,Clonidine,Central_Acting
884184,clonidine hydrochloride 0.2 MG,SCDC,Clonidine,Central_Acting
884188,clonidine hydrochloride 0.3 MG,SCDC,Clonidine,Central_Acting
884220,clonidine hydrochloride 0.1 MG/ML,SCDC,Clonidine,Central_Acting
884224,clonidine hydrochloride 0.5 MG/ML,SCDC,Clonidine,Central_Acting
892790,clonidine hydrochloride 0.025 MG,SCDC,Clonidine,Central_Acting
892792,clonidine hydrochloride 0.15 MG/ML,SCDC,Clonidine,Central_Acting
892794,clonidine hydrochloride 0.25 MG,SCDC,Clonidine,Central_Acting
998670,clonidine 0.00417 MG/HR,SCDC,Clonidine,Central_Acting
998674,clonidine 0.00833 MG/HR,SCDC,Clonidine,Central_Acting
998678,clonidine 0.0125 MG/HR,SCDC,Clonidine,Central_Acting
1732370,clonidine Injection,SCDF,Clonidine,Central_Acting
1806253,clonidine Transdermal System,SCDF,Clonidine,Central_Acting
371581,clonidine Extended Release Oral Capsule,SCDF,Clonidine,Central_Acting
371582,clonidine Injectable Solution,SCDF,Clonidine,Central_Acting
371583,clonidine Oral Tablet,SCDF,Clonidine,Central_Acting
885790,clonidine Extended Release Suspension,SCDF,Clonidine,Central_Acting
885794,clonidine Extended Release Oral Tablet,SCDF,Clonidine,Central_Acting
1153384,clonidine Injectable Product,SCDG,Clonidine,Central_Acting
1153385,clonidine Oral Product,SCDG,Clonidine,Central_Acting
1153386,clonidine Pill,SCDG,Clonidine,Central_Acting
1153387,clonidine Topical Product,SCDG,Clonidine,Central_Acting
1295214,clonidine Oral Liquid Product,SCDG,Clonidine,Central_Acting
1295649,clonidine Transdermal Product,SCDG,Clonidine,Central_Acting
6876,methyldopa,IN,Methyldopa,Central_Acting
1545996,methyldopa anhydrous,PIN,Methyldopa,Central_Acting
104357,methyldopa 250 MG Oral Capsule,SCD,Methyldopa,Central_Acting
197955,methyldopa 125 MG Oral Tablet,SCD,Methyldopa,Central_Acting
197956,methyldopa 250 MG Oral Tablet,SCD,Methyldopa,Central_Acting
197958,methyldopa 500 MG Oral Tablet,SCD,Methyldopa,Central_Acting
316283,methyldopa 250 MG,SCDC,Methyldopa,Central_Acting
317423,methyldopa 125 MG,SCDC,Methyldopa,Central_Acting
317424,methyldopa 500 MG,SCDC,Methyldopa,Central_Acting
372854,methyldopa Oral Suspension,SCDF,Methyldopa,Central_Acting
372855,methyldopa Oral Tablet,SCDF,Methyldopa,Central_Acting
376259,methyldopa Oral Capsule,SCDF,Methyldopa,Central_Acting
1162876,methyldopa Oral Product,SCDG,Methyldopa,Central_Acting
1162877,methyldopa Pill,SCDG,Methyldopa,Central_Acting
862007,Intuniv,BN,Guanfacine,Central_Acting
40114,guanfacine,IN,Guanfacine,Central_Acting
203142,guanfacine hydrochloride,PIN,Guanfacine,Central_Acting
862004,guafacine hydrochloride,PIN,Guanfacine,Central_Acting
862010,24 HR guanfacine 1 MG Extended Release Oral Tablet [Intuniv],SBD,Guanfacine,Central_Acting
862015,24 HR guanfacine 2 MG Extended Release Oral Tablet [Intuniv],SBD,Guanfacine,Central_Acting
862021,24 HR guanfacine 3 MG Extended Release Oral Tablet [Intuniv],SBD,Guanfacine,Central_Acting
862027,24 HR guanfacine 4 MG Extended Release Oral Tablet [Intuniv],SBD,Guanfacine,Central_Acting
862008,guanfacine 1 MG [Intuniv],SBDC,Guanfacine,Central_Acting
862014,guanfacine 2 MG [Intuniv],SBDC,Guanfacine,Central_Acting
862020,guanfacine 3 MG [Intuniv],SBDC,Guanfacine,Central_Acting
862026,guanfacine 4 MG [Intuniv],SBDC,Guanfacine,Central_Acting
862009,guanfacine Extended Release Oral Tablet [Intuniv],SBDF,Guanfacine,Central_Acting
1173446,Intuniv Oral Product,SBDG,Guanfacine,Central_Acting
1173447,Intuniv Pill,SBDG,Guanfacine,Central_Acting
197745,guanfacine 1 MG Oral Tablet,SCD,Guanfacine,Central_Acting
197746,guanfacine 2 MG Oral Tablet,SCD,Guanfacine,Central_Acting
862006,24 HR guanfacine 1 MG Extended Release Oral Tablet,SCD,Guanfacine,Central_Acting
862013,24 HR guanfacine 2 MG Extended Release Oral Tablet,SCD,Guanfacine,Central_Acting
862019,24 HR guanfacine 3 MG Extended Release Oral Tablet,SCD,Guanfacine,Central_Acting
862025,24 HR guanfacine 4 MG Extended Release Oral Tablet,SCD,Guanfacine,Central_Acting
329796,guanfacine 2 MG,SCDC,Guanfacine,Central_Acting
330694,guanfacine 1 MG,SCDC,Guanfacine,Central_Acting
862018,guanfacine 3 MG,SCDC,Guanfacine,Central_Acting
862024,guanfacine 4 MG,SCDC,Guanfacine,Central_Acting
372368,guanfacine Oral Tablet,SCDF,Guanfacine,Central_Acting
862005,guanfacine Extended Release Oral Tablet,SCDF,Guanfacine,Central_Acting
1159714,guanfacine Oral Product,SCDG,Guanfacine,Central_Acting
1159715,guanfacine Pill,SCDG,Guanfacine,Central_Acting
5033,guanabenz,IN,Guanabenz,Central_Acting
227225,guanabenz acetate,PIN,Guanabenz,Central_Acting
197743,guanabenz 4 MG Oral Tablet,SCD,Guanabenz,Central_Acting
197744,guanabenz 8 MG Oral Tablet,SCD,Guanabenz,Central_Acting
329789,guanabenz 4 MG,SCDC,Guanabenz,Central_Acting
329790,guanabenz 8 MG,SCDC,Guanabenz,Central_Acting
372364,guanabenz Oral Tablet,SCDF,Guanabenz,Central_Acting
1159706,guanabenz Oral Product,SCDG,Guanabenz,Central_Acting
1159707,guanabenz Pill,SCDG,Guanabenz,Central_Acting
700402,Tekturna,BN,Aliskiren,Renin_Inhibitors
325646,aliskiren,IN,Aliskiren,Renin_Inhibitors
1009219,aliskiren / amlodipine,MIN,Aliskiren,Renin_Inhibitors
732498,aliskiren hemifumarate,PIN,Aliskiren,Renin_Inhibitors
1011738,aliskiren 150 MG Oral Tablet [Tekturna],SBD,Aliskiren,Renin_Inhibitors
1011741,aliskiren 300 MG Oral Tablet [Tekturna],SBD,Aliskiren,Renin_Inhibitors
1011737,aliskiren 150 MG [Tekturna],SBDC,Aliskiren,Renin_Inhibitors
1011740,aliskiren 300 MG [Tekturna],SBDC,Aliskiren,Renin_Inhibitors
700404,aliskiren Oral Tablet [Tekturna],SBDF,Aliskiren,Renin_Inhibitors
1180880,Tekturna Oral Product,SBDG,Aliskiren,Renin_Inhibitors
1180881,Tekturna Pill,SBDG,Aliskiren,Renin_Inhibitors
1011736,aliskiren 150 MG Oral Tablet,SCD,Aliskiren,Renin_Inhibitors
1011739,aliskiren 300 MG Oral Tablet,SCD,Aliskiren,Renin_Inhibitors
1009217,aliskiren 150 MG,SCDC,Aliskiren,Renin_Inhibitors
1009314,aliskiren 300 MG,SCDC,Aliskiren,Renin_Inhibitors
1009218,aliskiren / amlodipine Oral Tablet,SCDF,Aliskiren,Renin_Inhibitors
692500,aliskiren Oral Tablet,SCDF,Aliskiren,Renin_Inhibitors
1164887,aliskiren Oral Product,SCDG,Aliskiren,Renin_Inhibitors
1164888,aliskiren Pill,SCDG,Aliskiren,Renin_Inhibitors
2044350,Jynarque,BN,Tolvaptan,Vasopressin_Antagonists
849828,Samsca,BN,Tolvaptan,Vasopressin_Antagonists
2044967,{28 (tolvaptan 30 MG Oral Tablet [Jynarque]) / 28 (tolvaptan 60 MG Oral Tablet [Jynarque]) } Pack [Jynarque 60/30 Carton],BPCK,Tolvaptan,Vasopressin_Antagonists
2044969,{28 (tolvaptan 15 MG Oral Tablet [Jynarque]) / 28 (tolvaptan 45 MG Oral Tablet [Jynarque]) } Pack [Jynarque 45/15 Carton],BPCK,Tolvaptan,Vasopressin_Antagonists
2044971,{28 (tolvaptan 30 MG Oral Tablet [Jynarque]) / 28 (tolvaptan 90 MG Oral Tablet [Jynarque]) } Pack [Jynarque 90/30 Carton],BPCK,Tolvaptan,Vasopressin_Antagonists
2274814,{28 (tolvaptan 15 MG Oral Tablet [Jynarque]) / 28 (tolvaptan 30 MG Oral Tablet [Jynarque]) } Pack [Jynarque 30/15 Carton],BPCK,Tolvaptan,Vasopressin_Antagonists
2274816,{56 (tolvaptan 15 MG Oral Tablet [Jynarque]) } Pack [Jynarque 15/15 Carton],BPCK,Tolvaptan,Vasopressin_Antagonists
2044966,{28 (tolvaptan 30 MG Oral Tablet) / 28 (tolvaptan 60 MG Oral Tablet) } Pack,GPCK,Tolvaptan,Vasopressin_Antagonists
2044968,{28 (tolvaptan 15 MG Oral Tablet) / 28 (tolvaptan 45 MG Oral Tablet) } Pack,GPCK,Tolvaptan,Vasopressin_Antagonists
2044970,{28 (tolvaptan 30 MG Oral Tablet) / 28 (tolvaptan 90 MG Oral Tablet) } Pack,GPCK,Tolvaptan,Vasopressin_Antagonists
2274813,{28 (tolvaptan 15 MG Oral Tablet) / 28 (tolvaptan 30 MG Oral Tablet) } Pack,GPCK,Tolvaptan,Vasopressin_Antagonists
2274815,{56 (tolvaptan 15 MG Oral Tablet) } Pack,GPCK,Tolvaptan,Vasopressin_Antagonists
358257,tolvaptan,IN,Tolvaptan,Vasopressin_Antagonists
2044355,tolvaptan 15 MG Oral Tablet [Jynarque],SBD,Tolvaptan,Vasopressin_Antagonists
2044357,tolvaptan 30 MG Oral Tablet [Jynarque],SBD,Tolvaptan,Vasopressin_Antagonists
2044361,tolvaptan 45 MG Oral Tablet [Jynarque],SBD,Tolvaptan,Vasopressin_Antagonists
2044365,tolvaptan 60 MG Oral Tablet [Jynarque],SBD,Tolvaptan,Vasopressin_Antagonists
2044369,tolvaptan 90 MG Oral Tablet [Jynarque],SBD,Tolvaptan,Vasopressin_Antagonists
849831,tolvaptan 15 MG Oral Tablet [Samsca],SBD,Tolvaptan,Vasopressin_Antagonists
849835,tolvaptan 30 MG Oral Tablet [Samsca],SBD,Tolvaptan,Vasopressin_Antagonists
2044351,tolvaptan 15 MG [Jynarque],SBDC,Tolvaptan,Vasopressin_Antagonists
2044356,tolvaptan 30 MG [Jynarque],SBDC,Tolvaptan,Vasopressin_Antagonists
2044360,tolvaptan 45 MG [Jynarque],SBDC,Tolvaptan,Vasopressin_Antagonists
2044364,tolvaptan 60 MG [Jynarque],SBDC,Tolvaptan,Vasopressin_Antagonists
2044368,tolvaptan 90 MG [Jynarque],SBDC,Tolvaptan,Vasopressin_Antagonists
849829,tolvaptan 15 MG [Samsca],SBDC,Tolvaptan,Vasopressin_Antagonists
849834,tolvaptan 30 MG [Samsca],SBDC,Tolvaptan,Vasopressin_Antagonists
2044352,tolvaptan Oral Tablet [Jynarque],SBDF,Tolvaptan,Vasopressin_Antagonists
849830,tolvaptan Oral Tablet [Samsca],SBDF,Tolvaptan,Vasopressin_Antagonists
1185397,Samsca Oral Product,SBDG,Tolvaptan,Vasopressin_Antagonists
1185398,Samsca Pill,SBDG,Tolvaptan,Vasopressin_Antagonists
2044353,Jynarque Oral Product,SBDG,Tolvaptan,Vasopressin_Antagonists
2044354,Jynarque Pill,SBDG,Tolvaptan,Vasopressin_Antagonists
2044359,tolvaptan 45 MG Oral Tablet,SCD,Tolvaptan,Vasopressin_Antagonists
2044363,tolvaptan 60 MG Oral Tablet,SCD,Tolvaptan,Vasopressin_Antagonists
2044367,tolvaptan 90 MG Oral Tablet,SCD,Tolvaptan,Vasopressin_Antagonists
849827,tolvaptan 15 MG Oral Tablet,SCD,Tolvaptan,Vasopressin_Antagonists
849833,tolvaptan 30 MG Oral Tablet,SCD,Tolvaptan,Vasopressin_Antagonists
2044358,tolvaptan 45 MG,SCDC,Tolvaptan,Vasopressin_Antagonists
2044362,tolvaptan 60 MG,SCDC,Tolvaptan,Vasopressin_Antagonists
2044366,tolvaptan 90 MG,SCDC,Tolvaptan,Vasopressin_Antagonists
849825,tolvaptan 15 MG,SCDC,Tolvaptan,Vasopressin_Antagonists
849832,tolvaptan 30 MG,SCDC,Tolvaptan,Vasopressin_Antagonists
849826,tolvaptan Oral Tablet,SCDF,Tolvaptan,Vasopressin_Antagonists
1162746,tolvaptan Oral Product,SCDG,Tolvaptan,Vasopressin_Antagonists
1162747,tolvaptan Pill,SCDG,Tolvaptan,Vasopressin_Antagonists
616622,Vaprisol,BN,Conivaptan,Vasopressin_Antagonists
302285,conivaptan,IN,Conivaptan,Vasopressin_Antagonists
1008043,conivaptan / glucose,MIN,Conivaptan,Vasopressin_Antagonists
1294548,conivaptan hydrochloride,PIN,Conivaptan,Vasopressin_Antagonists
1294552,100 ML conivaptan hydrochloride 0.2 MG/ML Injection [Vaprisol],SBD,Conivaptan,Vasopressin_Antagonists
1294551,conivaptan hydrochloride 0.2 MG/ML [Vaprisol],SBDC,Conivaptan,Vasopressin_Antagonists
1792043,conivaptan Injection [Vaprisol],SBDF,Conivaptan,Vasopressin_Antagonists
2654276,conivaptan hydrochloride Injection [Vaprisol],SBDFP,Conivaptan,Vasopressin_Antagonists
1187567,Vaprisol Injectable Product,SBDG,Conivaptan,Vasopressin_Antagonists
1294550,100 ML conivaptan hydrochloride 0.2 MG/ML Injection,SCD,Conivaptan,Vasopressin_Antagonists
1294549,conivaptan hydrochloride 0.2 MG/ML,SCDC,Conivaptan,Vasopressin_Antagonists
1792041,conivaptan Injection,SCDF,Conivaptan,Vasopressin_Antagonists
1164998,conivaptan Injectable Product,SCDG,Conivaptan,Vasopressin_Antagonists
303838,Bidil,BN,Hydralazine,Direct_Vasodilators
5470,hydralazine,IN,Hydralazine,Direct_Vasodilators
608424,hydralazine / isosorbide dinitrate,MIN,Hydralazine,Direct_Vasodilators
689714,hydralazine / reserpine,MIN,Hydralazine,Direct_Vasodilators
82027,hydralazine hydrochloride,PIN,Hydralazine,Direct_Vasodilators
905379,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet [Bidil],SBD,Hydralazine,Direct_Vasodilators
905378,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG [Bidil],SBDC,Hydralazine,Direct_Vasodilators
721814,hydralazine / isosorbide dinitrate Oral Tablet [Bidil],SBDF,Hydralazine,Direct_Vasodilators
2656588,hydralazine hydrochloride / isosorbide dinitrate Oral Tablet [Bidil],SBDFP,Hydralazine,Direct_Vasodilators
1173648,Bidil Oral Product,SBDG,Hydralazine,Direct_Vasodilators
1173649,Bidil Pill,SBDG,Hydralazine,Direct_Vasodilators
905199,hydralazine hydrochloride 10 MG Oral Tablet,SCD,Hydralazine,Direct_Vasodilators
905222,hydralazine hydrochloride 100 MG Oral Tablet,SCD,Hydralazine,Direct_Vasodilators
905225,hydralazine hydrochloride 25 MG Oral Tablet,SCD,Hydralazine,Direct_Vasodilators
905377,hydralazine hydrochloride 37.5 MG / isosorbide dinitrate 20 MG Oral Tablet,SCD,Hydralazine,Direct_Vasodilators
905395,hydralazine hydrochloride 50 MG Oral Tablet,SCD,Hydralazine,Direct_Vasodilators
966571,1 ML hydralazine hydrochloride 20 MG/ML Injection,SCD,Hydralazine,Direct_Vasodilators
905198,hydralazine hydrochloride 10 MG,SCDC,Hydralazine,Direct_Vasodilators
905202,hydralazine hydrochloride 100 MG,SCDC,Hydralazine,Direct_Vasodilators
905210,hydralazine hydrochloride 25 MG,SCDC,Hydralazine,Direct_Vasodilators
905216,hydralazine hydrochloride 50 MG,SCDC,Hydralazine,Direct_Vasodilators
905376,hydralazine hydrochloride 37.5 MG,SCDC,Hydralazine,Direct_Vasodilators
966570,hydralazine hydrochloride 20 MG/ML,SCDC,Hydralazine,Direct_Vasodilators
1863334,hydralazine Injection,SCDF,Hydralazine,Direct_Vasodilators
370631,hydralazine Oral Tablet,SCDF,Hydralazine,Direct_Vasodilators
721832,hydralazine / isosorbide dinitrate Oral Tablet,SCDF,Hydralazine,Direct_Vasodilators
1161551,hydralazine / isosorbide dinitrate Oral Product,SCDG,Hydralazine,Direct_Vasodilators
1161552,hydralazine / isosorbide dinitrate Pill,SCDG,Hydralazine,Direct_Vasodilators
1161555,hydralazine Injectable Product,SCDG,Hydralazine,Direct_Vasodilators
1161556,hydralazine Oral Product,SCDG,Hydralazine,Direct_Vasodilators
1162117,hydralazine Pill,SCDG,Hydralazine,Direct_Vasodilators
1593603,Nioxin Hair Regrowth,BN,Minoxidil,Direct_Vasodilators
225702,Rogaine,BN,Minoxidil,Direct_Vasodilators
2264759,Regoxidine,BN,Minoxidil,Direct_Vasodilators
2584337,Head & Shoulders Scalp X,BN,Minoxidil,Direct_Vasodilators
316986,Topical Solution,DF,Minoxidil,Direct_Vasodilators
346165,Topical Spray,DF,Minoxidil,Direct_Vasodilators
346285,Topical Foam,DF,Minoxidil,Direct_Vasodilators
346286,Topical Gel,DF,Minoxidil,Direct_Vasodilators
6984,minoxidil,IN,Minoxidil,Direct_Vasodilators
2691094,biotin / minoxidil,MIN,Minoxidil,Direct_Vasodilators
1651695,minoxidil sulfate,PIN,Minoxidil,Direct_Vasodilators
1926479,minoxidil sulfate ester,PIN,Minoxidil,Direct_Vasodilators
1593607,minoxidil 20 MG/ML Topical Solution [Nioxin Hair Regrowth],SBD,Minoxidil,Direct_Vasodilators
1593609,minoxidil 50 MG/ML Topical Solution [Nioxin Hair Regrowth],SBD,Minoxidil,Direct_Vasodilators
207371,minoxidil 20 MG/ML Topical Solution [Rogaine],SBD,Minoxidil,Direct_Vasodilators
2264763,minoxidil 50 MG/ML Topical Foam [Regoxidine],SBD,Minoxidil,Direct_Vasodilators
2538832,minoxidil 20 MG/ML Topical Solution [Regoxidine],SBD,Minoxidil,Direct_Vasodilators
2548832,minoxidil 50 MG/ML Topical Solution [Regoxidine],SBD,Minoxidil,Direct_Vasodilators
2626918,minoxidil 20 MG/ML Topical Solution [Head & Shoulders Scalp X],SBD,Minoxidil,Direct_Vasodilators
702354,minoxidil 50 MG/ML Topical Foam [Rogaine],SBD,Minoxidil,Direct_Vasodilators
809031,minoxidil 50 MG/ML Topical Solution [Rogaine],SBD,Minoxidil,Direct_Vasodilators
1593604,minoxidil 20 MG/ML [Nioxin Hair Regrowth],SBDC,Minoxidil,Direct_Vasodilators
1593608,minoxidil 50 MG/ML [Nioxin Hair Regrowth],SBDC,Minoxidil,Direct_Vasodilators
2264760,minoxidil 50 MG/ML [Regoxidine],SBDC,Minoxidil,Direct_Vasodilators
2538830,minoxidil 20 MG/ML [Regoxidine],SBDC,Minoxidil,Direct_Vasodilators
2626916,minoxidil 20 MG/ML [Head & Shoulders Scalp X],SBDC,Minoxidil,Direct_Vasodilators
568139,minoxidil 20 MG/ML [Rogaine],SBDC,Minoxidil,Direct_Vasodilators
702352,minoxidil 50 MG/ML [Rogaine],SBDC,Minoxidil,Direct_Vasodilators
1593605,minoxidil Topical Solution [Nioxin Hair Regrowth],SBDF,Minoxidil,Direct_Vasodilators
2264761,minoxidil Topical Foam [Regoxidine],SBDF,Minoxidil,Direct_Vasodilators
2538831,minoxidil Topical Solution [Regoxidine],SBDF,Minoxidil,Direct_Vasodilators
