"rxnorm_cui","raw_rx_med_name"
1991317,"OZEMPIC 1 MG/DOSE (2 MG/1.5 ML) SC PNIJ"
1991509,"CLENPIQ 10 MG-3.5 GRAM- 12 GRAM/160 ML PO SOLN"
1872980,"ADALIMUMAB 40 MG/0.4 ML SC PNKT"
1872980,"HUMIRA(CF) PEN 40 MG/0.4 ML SC PNKT"
430902,"BACLOFEN 5 MG PO TAB"
1043708,"NAPHAZOLINE-PHENIRAMINE 0.02675-0.315 % OP DROP"
861115,"CYANOCOBALAMIN (VITAMIN B-12) 500 MCG/SPRAY NA SPRY"
2053927,"SODIUM ZIRCONIUM CYCLOSILICATE 10 GRAM PO PWPK"
2047775,"METOPROLOL SUCCINATE 50 MG PO CSPX"
2057216,"FILGRASTIM-AAFI 480 MCG/0.8 ML SC SYRG"
1435117,"TERIPARATIDE 20 MCG/DOSE (750 MCG/3 ML) SC PNIJ"
352319,"ATOMOXETINE 25 MG PO CAP"
1114883,"TURMERIC 400 MG PO CAP"
966196,"EUTHYROX 150 MCG PO TAB"
966187,"EUTHYROX 125 MCG PO TAB"
966166,"EUTHYROX 75 MCG PO TAB"
966160,"EUTHYROX 50 MCG PO TAB"
2058946,"OMALIZUMAB 150 MG/ML SC SYRG"
2102705,"PEGFILGRASTIM-CBQV 6 MG/0.6 ML SC SYRG"
311915,"EC-NAPROXEN 500 MG PO TBEC"
2123190,"ROMOSOZUMAB-AQQG 105 MG/1.17 ML SC SYRG"
2166143,"SKYRIZI 150MG/1.66ML(75 MG/0.83 ML X2) SC SYKT"
2173841,"SOLRIAMFETOL 150 MG PO TAB"
2179749,"INSULIN REGULAR IN 0.9 % NACL 100 UNIT/100 ML (1 UNIT/ML) IV SOLN"
705726,"VITAMIN A-VITAMIN D3 5,000-400 UNIT PO CAP"
2170286,"TRANEXAMIC ACID IN NACL,ISO-OS 1,000 MG/100 ML (10 MG/ML) IV PGBK"
2606543,"SILVER-HYDROCOLLOID DRESSING 1.2-6 X 6 %-"" TP BNDG"
151558,"ZZLOSARTAN(#) 2.5MG/ML PO SUSP"
2200658,"RYBELSUS 7 MG PO TAB"
895666,"IBUPROFEN-DIPHENHYDRAMINE CIT 200-38 MG PO TAB"
2200654,"RYBELSUS 3 MG PO TAB"
798428,"HEPATITIS B VIRUS VACC.REC(PF) 20 MCG/ML IM SYRG"
2260709,"PEGFILGRASTIM-BMEZ 6 MG/0.6 ML SC SYRG"
2268231,"UBROGEPANT 50 MG PO TAB"
1988316,"TIADYLT ER 240 MG PO CS24"
2582,"CLINDAMYCIN (5-25 KG) 6 MG/ML PED INJ"
2375329,"DUPILUMAB 300 MG/2 ML SC PNIJ"
2383548,"FLU VACC QS2020-21(65YR UP)-PF 240 MCG/0.7 ML IM SYRG"
2375329,"DUPIXENT PEN 300 MG/2 ML SC PNIJ"
2387331,"BUDESONIDE-GLYCOPYR-FORMOTEROL 160-9-4.8 MCG/ACTUATION IN HFAA"
2395779,"TRULICITY 3 MG/0.5 ML SC PNIJ"
2395771,"TRELEGY ELLIPTA 200-62.5-25 MCG IN DSDV"
2593847,"COVID-19 VACC,MRNA(PFIZER)(PF) 30 MCG/0.3 ML IM SUSR"
2601552,"COVID-19 VACC,MRNA(MODERNA)-PF 100 MCG/0.5 ML IM SUSP"
2398842,"OZEMPIC 1 MG/DOSE (4 MG/3 ML) SC PNIJ"
262138,"DEXMEDETOMIDINE IN 0.9 % NACL 20 MCG/5 ML (4 MCG/ML) IV SYRG"
2553803,"WEGOVY 1 MG/0.5 ML SC PNIJ"
205923,"EPOETIN ALFA  4,000 UNIT/ML IJ SOLN NICU"
2562542,"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/100 ML IV SOLN"
2587313,"TIXAGEVIMAB-CILGAVIMAB 150 MG/1.5 ML- 150 MG/1.5 ML IM SOLN"
2587899,"PAXLOVID 300 MG (150 MG X 2)-100 MG PO DSPK"
2591431,"VASOPRESSIN 0.2 UNIT/ML IV SOLN"
2587899,"NIRMATRELVIR-RITONAVIR 300 MG (150 MG X 2)-100 MG PO DSPK"
2592364,"BEBTELOVIMAB 175 MG/2 ML (87.5 MG/ML) IV SOLN"
2599365,"OZEMPIC 2 MG/DOSE (8 MG/3 ML) SC PNIJ"
2599543,"PAXLOVID 150-100 MG PO DSPK"
2601764,"MOUNJARO 2.5 MG/0.5 ML SC PNIJ"
2601785,"MOUNJARO 7.5 MG/0.5 ML SC PNIJ"
2619154,"OZEMPIC 0.25 MG OR 0.5 MG (2 MG/3 ML) SC PNIJ"
1588,"BIOTIN 5,000 MCG PO CHEW"
1867614,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 IJ SOLN"
226921,"ALPROSTADIL(#) 40 MCG/ML IC SOLN"
1117097,"KU CLOG DESTROYER(#)(+) (ZENPEP 20,000 + SODIUM BICARB CAPSULE)"
1013044,"LIDOCAINE (PF) 10 MG/ML (1 %) IJ SOLN (OR)"
125929,"BILBERRY FRUIT 1,000 MG PO CAP"
1867997,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 IJ SOLN (OR)"
211277,"ASCORBIC ACID (VITAMIN C) 500 MG/5 ML PO SYRP"
2529760,"LACTOBACILLUS ACIDOPH-L.BULGAR 100 MILLION CELL PO GRPK"
1665504,"LEVOFLOXACIN IN D5W 250 MG/50 ML IV PGBK"
815308,"PEG-ELECTROLYTE SOLN PO PACK"
727705,"HUMIRA PEN 40 MG/0.8 ML SC PNKT"
722256,"ROTIGOTINE 2 MG/24 HOUR TD PT24"
1797884,"AZELASTINE 205.5 MCG (0.15 %) NA SPRY"
1246290,"SYMBICORT 80-4.5 MCG/ACTUATION IN HFAA"
724895,"EXFORGE 5-320 MG PO TAB"
724887,"EXFORGE 10-320 MG PO TAB"
853356,"STELARA 90 MG/ML SC SYRG"
1536601,"SILVER NITRATE APPLICATORS 75-25 % TP STCK"
1085618,"CODEINE-GUAIFENESIN 20-200 MG/5 ML PO LIQD"
966529,"BUDESONIDE 90 MCG/ACTUATION IN AEPB"
902743,"HYDROMORPHONE 8 MG PO TB24"
105398,"HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML IJ SOLR"
285032,"TRAVATAN Z 0.004 % OP DROP"
861821,"SITAGLIPTIN PHOS-METFORMIN 50-500 MG PO TAB"
861646,"PITAVASTATIN CALCIUM 1 MG PO TAB"
1087367,"URIBEL 118-10-40.8-36 MG PO CAP"
10154,"SUCCINYLCHOLINE CHLORIDE 100 MG/5 ML (20 MG/ML) IV SYRG"
999971,"OLMESARTAN-AMLODIPIN-HCTHIAZID 20-5-12.5 MG PO TAB"
999971,"TRIBENZOR 20-5-12.5 MG PO TAB"
691286,"WHITE PETROLATUM-MINERAL OIL TP OINT"
152698,"MELOXICAM-IRRITANT,CNTR IRR 2 15 MG MISC KIT"
1041798,"SYSTANE BALANCE 0.6 % OP DROP"
856942,"HYDROCODONE-ACETAMINOPHEN 7.5-325 MG/15 ML PO SOLN"
312736,"PYRIDOXINE (VITAMIN B6) 100 MG/ML IJ SOLN"
1801279,"CHOLESTYRAMINE LIGHT 4 GRAM PO POWD"
860737,"RANEXA 1,000 MG PO TB12"
240060,"POTASSIUM GLUCONATE 595 MG (99 MG) PO TAB"
1102207,"IRON BISGLY,PS-FA-B-C#12-SUCC 65 MG-65 MG -1,000 MCG (24) PO TAB"
1807510,"VANCOMYCIN IN DEXTROSE 5 % 750 MG/150 ML IV PGBK"
744624,"AMLODIPINE-OLMESARTAN 10-20 MG PO TAB"
744632,"AMLODIPINE-OLMESARTAN 5-20 MG PO TAB"
891297,"MUCINEX 1,200 MG PO TA12"
1099861,"CALCIUM CARBONATE-VITAMIN D3 1,000 MG-20 MCG (800 UNIT) PO TAB"
616392,"EPINEPHRINE 1 MG/ML (1 ML) IJ SOLN"
1111110,"FIDAXOMICIN 200 MG PO TAB"
1114202,"RIVAROXABAN 10 MG PO TAB"
1116639,"TICAGRELOR 90 MG PO TAB"
207016,"ROBAXIN 500 MG PO TAB"
1091379,"RITALIN 10 MG PO TAB"
1091226,"RITALIN SR 20 MG PO TBER"
1115012,"GABAPENTIN 300 MG PO TB24"
1115013,"GRALISE 600 MG PO TB24"
2418,"CALCIUM CARB AND CITRATE-VITD3 600 MG-12.5 MCG (500 UNIT) PO TBER"
1442443,"CALCIUM CARBONATE-VITAMIN D3 600 MG-10 MCG (400 UNIT) PO CHEW"
1232084,"XARELTO 15 MG PO TAB"
1545652,"SIMETHICONE 125 MG PO CHEW"
832909,"CALCIUM CARBONATE-VITAMIN D3 500 MG-2.5 MCG (100 UNIT) PO CHEW"
1243843,"SITAGLIPTIN PHOS-METFORMIN 50-1,000 MG PO TM24"
1243848,"JANUMET XR 50-500 MG PO TM24"
1246677,"NAFTIFINE 2 % TP CREA"
252430,"MAGNESIUM OXIDE 400 MG MAGNESIUM PO CAP"
285032,"TRAVOPROST (BENZALKONIUM) 0.004 % OP DROP"
1248210,"POTASSIUM GLUCONATE 550 MG (90 MG) PO TAB"
705008,"CEFIXIME 200 MG/5 ML PO SUSR"
1298427,"IVERMECTIN 0.5 % TP LOTN"
1190225,"IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION IN AERO"
1869712,"FLUTICASONE FUROATE 27.5 MCG/ACTUATION NA SPSN"
904465,"ALENDRONATE-VITAMIN D3 70 MG- 5,600 UNIT PO TAB"
2593692,"LACTOBAC 2-BIFIDO 1-S. THERM 112.5 BILLION CELL PO CAP"
1300797,"MIRABEGRON 25 MG PO TB24"
1307415,"LINZESS 145 MCG PO CAP"
1365866,"NEPAFENAC 0.3 % OP DRPS"
1304985,"VASCEPA 1 GRAM PO CAP"
630194,"PREVIDENT 5000 BOOSTER PLUS 1.1 % DT PSTE"
404687,"CALCIUM CARB-MAGNESIUM CARB 400-200 MG PO TAB"
1245420,"EZETIMIBE-SIMVASTATIN 10-10 MG PO TAB"
1014678,"ALL DAY ALLERGY (CETIRIZINE) 10 MG PO TAB"
1364441,"ELIQUIS 2.5 MG PO TAB"
1369788,"BACLOFEN 20,000 MCG/20ML (1,000 MCG/ML) IT SYRG"
1372529,"GLUCOSAMINE HCL-MSM-CHONDROITN 750-375-400 MG PO TAB"
1373327,"LIPASE-PROTEASE-AMYLASE (CREON 36,000) 36,000-114,000- 180,000 UNIT PO CPDR"
1370982,"OSPEMIFENE 60 MG PO TAB"
1373473,"INVOKANA 300 MG PO TAB"
1799178,"IRON,CARBONYL-VITAMIN C 65 MG IRON- 125 MG PO TBEC"
1188426,"LUBRICATING PLUS 0.5 % OP DPET"
1424889,"FLUTICASONE FUROATE-VILANTEROL 100-25 MCG/DOSE IN DSDV"
1430298,"VITAMIN K2 40 MCG PO TAB"
763308,"PANTOPRAZOLE 40 MG PO GRPS"
485816,"LUTEIN 20 MG PO CAP"
1009100,"PRESERVISION AREDS-2 250-90-40-1 MG PO CAP"
1807508,"VANCOMYCIN IN DEXTROSE 5 % 1 GRAM/200 ML IV PGBK"
485707,"S-ADENOSYLMETHIONINE 400 MG PO TAB"
1486977,"FARXIGA 10 MG PO TAB"
861962,"ARMODAFINIL 200 MG PO TAB"
807276,"TETANUS AND DIPHTHER. TOX (PF) 5-2 LF UNIT/0.5 ML IM SYRG"
1487524,"ANORO ELLIPTA 62.5-25 MCG/ACTUATION IN DSDV"
750215,"AMLODIPINE-ATORVASTATIN 2.5-40 MG PO TAB"
1797898,"OLOPATADINE 0.6 % NA SPRY"
616819,"BUDESONIDE 1 MG/2 ML IN NBSP"
860512,"CARVEDILOL PHOSPHATE 10 MG PO CM24"
1494781,"TOPIRAMATE 50 MG PO CSPX"
1090684,"FERROUS GLUCONATE 325 MG (36 MG IRON) PO TAB"
891297,"GUAIFENESIN 1,200 MG PO TA12"
1537561,"FLU VACC QS 2014-15 (36 MOS+)(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG"
1544918,"BYDUREON 2 MG/0.65 ML SC PNIJ"
744636,"AMLODIPINE-OLMESARTAN 5-40 MG PO TAB"
827349,"ALIGN 4 MG PO CAP"
1086997,"PHENYLEPHRINE-DM-ACETAMINOPHEN 5-10-325 MG PO CAP"
1490032,"NORTHERA 100 MG PO CAP"
644513,"SOD CHLOR-BICARB-SQUEEZ BOTTLE SINI PKDV"
577643,"ALPRAZOLAM 0.5 MG PO TBDI"
746466,"LEVALBUTEROL TARTRATE 45 MCG/ACTUATION IN HFAA"
584232,"BROMFENAC 0.09 % OP DROP"
485707,"SAM-E 400 MG PO TAB"
603162,"RAMELTEON 8 MG PO TAB"
1547114,"SUVOREXANT 15 MG PO TAB"
1601407,"MENINGOCOCCAL B VACCINE,4-COMP 50-50-50-25 MCG/0.5 ML IM SYRG"
800499,"ROPINIROLE 8 MG PO TB24"
1001691,"CALCIUM-VITAMIN D3-VITAMIN K 500-100-40 MG-UNIT-MCG PO CHEW"
891793,"VITAMINS A,C,E-ZINC-COPPER 4,296 MCG-226 MG-90 MG PO CAP"
1300370,"BOOSTRIX TDAP 2.5-8-5 LF-MCG-LF/0.5ML IM SYRG"
1734686,"ERTAPENEM 1 GRAM IV SOLR"
704858,"RETAPAMULIN 1 % TP OINT"
1601373,"NALOXEGOL 25 MG PO TAB"
1601373,"MOVANTIK 25 MG PO TAB"
1649491,"IVABRADINE 5 MG PO TAB"
259120,"COENZYME Q10-VITAMIN E 100-100 MG-UNIT PO CAP"
1726296,"ONABOTULINUMTOXINA (COSMETIC) 50 UNIT IM SOLR"
210306,"VITAMIN E (DL, ACETATE) 180 MG (400 UNIT) PO CAP"
825429,"ELTROMBOPAG 50 MG PO TAB"
1245015,"CYANOCOBALAMIN (VITAMIN B-12) 2,500 MCG PO TAB"
828381,"FENOFIBRIC ACID (CHOLINE) 45 MG PO CPDR"
1041497,"BIMATOPROST 0.03 % LASH DRPA"
810079,"FESOTERODINE 8 MG PO TB24"
805663,"ARMODAFINIL 50 MG PO TAB"
1658303,"KLOR-CON SPRINKLE 10 MEQ PO CPER"
849497,"MAGNESIUM GLYCINATE 100 MG PO TAB"
849599,"CIMZIA 400 MG/2 ML (200 MG/ML X 2) SC SYKT"
1716099,"CALCIPOTRIENE-BETAMETHASONE 0.005-0.064 % TP FOAM"
848960,"CIPROFLOXACIN HCL 0.2 % OT DPET"
885580,"SLOW FE 142 MG (45 MG IRON) PO TBER"
1747567,"VENETOCLAX 100 MG PO TAB"
1790892,"TRINTELLIX 5 MG PO TAB"
2110455,"TADALAFIL (PULM. HYPERTENSION) 20 MG PO TAB"
863841,"LIPASE-PROTEASE-AMYLASE (CREON 12,000) 12,000-38,000 -60,000 UNIT PO CPDR"
863829,"CREON 24,000-76,000 -120,000 UNIT PO CPDR"
1722245,"NORETHINDRONE AC-ETH ESTRADIOL 0.5-2.5 MG-MCG PO TAB"
1250686,"INULIN-SORBITOL 2 GRAM PO CHEW"
1801186,"FLU VAC QS2016-17 36MOS UP(PF) 60 MCG (15 MCG X 4)/0.5 ML IM SYRG"
854859,"MULTAQ 400 MG PO TAB"
1788989,"METHYLENE BLUE (ANTIDOTE) 5 MG/ML IV SOLN"
1114883,"TURMERIC-TURMERIC ROOT EXTRACT 450-50 MG PO CAP"
1736863,"BASAGLAR KWIKPEN U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN"
402092,"CYCLOSPORINE 0.05 % OP DROP"
1811011,"INVOKAMET XR 50-500 MG PO TBPH"
1039965,"SENNOSIDES 17.2 MG PO TAB"
1606308,"BIOTIN 5,000 MCG PO TBDI"
1869699,"LINZESS 72 MCG PO CAP"
853248,"FLUORIDE (SODIUM) 1.1 % DT PSTE"
1862692,"SYNJARDY XR 12.5-1,000 MG PO TBPH"
313009,"SODIUM CHLORIDE 1,000 MG MISC TBSO"
1746494,"CHOLECALCIFEROL (VITAMIN D3) 125 MCG (5,000 UNIT) PO TBDI"
1998772,"QVAR REDIHALER 80 MCG/ACTUATION IN HFAB"
245557,"CYANOCOBALAMIN (VITAMIN B-12) 1,000 MCG PO CAP"
703,"ZZAMIODARONE(#) 5MG/ML PO SUSP"
1990869,"BYDUREON BCISE 2 MG/0.85 ML SC ATIN"
1992428,"APIXABAN 5 MG (74 TABS) PO DSPK"
1992428,"ELIQUIS DVT-PE TREAT 30D START 5 MG (74 TABS) PO DSPK"
2002420,"TOUJEO MAX U-300 SOLOSTAR 300 UNIT/ML (3 ML) SC INPN"
2000133,"VANCOMYCIN 25 MG/ML PO SOLR"
2050423,"FLU VACC TS2018-19 65YR UP(PF) 180 MCG/0.5 ML IM SYRG"
617947,"ATOMOXETINE 80 MG PO CAP"
210958,"MAGNESIUM OXIDE 400 MG MAGNESIUM PO TAB"
2058950,"OMALIZUMAB 75 MG/0.5 ML SC SYRG"
2110510,"WIXELA INHUB 100-50 MCG/DOSE IN DSDV"
2110516,"WIXELA INHUB 500-50 MCG/DOSE IN DSDV"
2177697,"FLU VACC TS2019-20(65YR UP)PF 180 MCG/0.5 ML IM SYRG"
2170993,"NUCALA 100 MG/ML SC SYRG"
2121764,"SUNOSI 75 MG PO TAB"
2200650,"RYBELSUS 14 MG PO TAB"
723846,"ALLI 60 MG PO CAP"
724891,"AMLODIPINE-VALSARTAN 5-160 MG PO TAB"
1872272,"HYDROMORPHONE (PF) 4 MG/ML IJ SYRG"
2387331,"BREZTRI AEROSPHERE 160-9-4.8 MCG/ACTUATION IN HFAA"
199362,"VITAMIN D3 25 MCG (1,000 UNIT) PO TAB"
1100650,"REFRESH RELIEVA PF 0.5-1 % OP DPET"
2539207,"D-MANNOSE 500 MG PO CAP"
2280709,"DULCOLAX (MAGNESIUM HYDROXIDE) 1,200 MG PO CHEW"
2553903,"WEGOVY 1.7 MG/0.75 ML SC PNIJ"
2554104,"WEGOVY 2.4 MG/0.75 ML SC PNIJ"
2566314,"PNEUMOC 20-VAL CONJ-DIP CR(PF) 0.5 ML IM SYRG"
429042,"NAC 600 MG PO TAB"
2570757,"RUXOLITINIB 1.5 % TP CREA"
798104,"COAGULATION FACTOR VIIA RECOMB 1 MG (1,000 MCG) IV SOLR"
2603740,"MOLNUPIRAVIR 200 MG PO CAP"
2591594,"FARICIMAB-SVOA 6 MG/0.05 ML INTRAVITREAL SOLN"
2601770,"MOUNJARO 10 MG/0.5 ML SC PNIJ"
1665095,"CEFEPIME IN DEXTROSE,ISO-OSM 1 GRAM/50 ML IV PGBK"
896023,"FLOVENT DISKUS 100 MCG/ACTUATION IN DSDV"
896027,"FLOVENT DISKUS 250 MCG/ACTUATION IN DSDV"
644148,"SODIUM CHLORIDE 2.65 % NA SPRA"
860737,"RANOLAZINE 1,000 MG PO TB12"
848144,"AMLODIPINE-VALSARTAN-HCTHIAZID 5-160-12.5 MG PO TAB"
731235,"DARBEPOETIN ALFA IN POLYSORBAT 200 MCG/0.4 ML IJ SYRG"
1658060,"HEPATITIS A VIRUS VACCINE (PF) 1,440 ELISA UNIT/ML IM SUSP"
854859,"DRONEDARONE 400 MG PO TAB"
858040,"ONGLYZA 5 MG PO TAB"
244557,"PAIN RELIEVING (BENZOCAINE) 20 % TP OINT"
213224,"ZZCIPROFLOXACIN(#) 50MG/ML PO SUSP"
29046,"ZZLISINOPRIL(#) 2MG/ML PO SUSP"
262138,"DEXMEDETOMIDINE# 4MCG/ML IV SOLN"
1741573,"ALBUMIN, HUMAN 25 % 100 ML IV SOLP (AN)(OSM)"
1364447,"(INV) APIXABAN 5 MG TAB"
835835,"CYCLOSPORINE (GENGRAF) 100MG PO CAP"
1360030,"SODIUM HYALURONATE 10 MG/ML IO SYRG (0.85 ML PROVISC)"
763232,"NIACIN-SIMVASTATIN 500-20 MG PO TM24"
208543,"THYROID (PORK) 90 MG PO TAB"
208546,"THYROID (PORK) 120 MG PO TAB"
1435480,"DESVENLAFAXINE SUCCINATE 100 MG PO TB24"
2418,"CHOLECALCIFEROL (VIT D3)(BULK) 100,000 UNIT/GRAM MISC POWD"
797641,"MENING VAC A,C,Y,W135 DIP (PF) 4 MCG/0.5 ML IM SOLN"
853354,"STELARA 45 MG/0.5 ML SC SYRG"
864650,"ZIRGAN 0.15 % OP GEL"
994010,"VIMOVO 500-20 MG PO TBID"
861654,"LIVALO 4 MG PO TAB"
904026,"LORATADINE 5 MG PO TBDI"
1011820,"LIDOCAINE-EPINEPHRINE BIT 2 %-1:100,000 IJ CRTG"
799832,"ROPINIROLE 2 MG PO TB24"
1116693,"INFLUENZA VAC TVS 2010-11 (PF) 45 MCG (15 MCG X 3)/0.5 ML IM SYRG"
1791840,"MILRINONE IN 5 % DEXTROSE 20 MG/100 ML (200 MCG/ML) IV PGBK"
1744400,"SLOW-MAG 71.5 MG PO TBEC"
731281,"HUMALOG MIX 50-50 INSULN U-100 100 UNIT/ML (50-50) SC SUSP"
1292887,"DOPAMINE IN 5 % DEXTROSE 800 MG/250 ML (3,200 MCG/ML) IV SOLN"
1362025,"HEPARIN, PORCINE (PF) 1 UNIT/ML IV SYRG"
1000495,"RESVERATROL 250 MG PO CAP"
1094329,"MELATONIN-TRYPTOPHAN 3-100 MG PO CAP"
219831,"OMEGA 3-DHA-EPA-FISH OIL 900-1,400 MG PO CPDR"
1115816,"THYROID (PORK) 48.75 MG PO TAB"
1111110,"DIFICID 200 MG PO TAB"
1591949,"LEDIPASVIR-SOFOSBUVIR 90-400 MG PO TAB"
861821,"JANUMET 50-500 MG PO TAB"
863829,"LIPASE-PROTEASE-AMYLASE (CREON 24,000) 24,000-76,000- 120,000 UNIT PO CPDR"
829993,"CHOLECALCIFEROL (VITAMIN D3) 50 MCG/DROP (2, 000 UNIT/DROP) PO DROP"
1115013,"GABAPENTIN 600 MG PO TB24"
859979,"ASENAPINE MALEATE 10 MG SL SUBL"
1099503,"LOTEMAX 0.5 % OP OINT"
219831,"OMEGA 3-DHA-EPA-FISH OIL 120-180-500 MG PO CAP"
477454,"COLLAGEN, HYDR (BOVINE) (BULK) 100 % MISC POWD"
730955,"SODIUM PHOSPHATES 19-7 GRAM/197 ML RE ENEM"
1116572,"PHENYLEPH-DM-ACETAMIN-GUAIFEN 10-20-650 MG/20 ML PO LIQD"
242816,"GENTAMICIN IN NACL (ISO-OSM) 100 MG/100 ML IV PGBK"
485858,"BOSWELLIA SERRATA XT (BULK) 100 % MISC POWD"
700370,"APPLE CIDER VINEGAR 300 MG PO TAB"
309599,"CYANOCOBALAMIN(DIL) (VITAMIN B-12) INJ 100MCG/ML IJ SOLN"
1243833,"SITAGLIPTIN PHOS-METFORMIN 100-1,000 MG PO TM24"
3966,"EPHEDRINE(#) SYRINGE 50MG/5ML IJ SYRINGE"
200293,"CAMPHOR-EUCALYPTUS OIL-MENTHOL 4.7-1.2-2.6 % TP OINT"
1291286,"MELATONIN 10 MG PO TAB"
579713,"LUTEIN 20 MG PO TAB"
1236013,"COQ10 (UBIQUINOL) 100 MG PO CAP"
1991509,"SOD PICOSULF-MAG OX-CITRIC AC 10 MG-3.5 GRAM-12 GRAM PO PWPK"
1310954,"CALCIUM CARBONATE-VITAMIN D3 600 MG-20 MCG (800 UNIT) PO TAB"
1313985,"MAGNESIUM CITRATE 100 MG PO TAB"
1307421,"LINACLOTIDE 290 MCG PO CAP"
1307415,"LINACLOTIDE 145 MCG PO CAP"
1357547,"XELJANZ 5 MG PO TAB"
1357547,"TOFACITINIB 5 MG PO TAB"
1307421,"LINZESS 290 MCG PO CAP"
1291288,"CYANOCOBALAMIN (VITAMIN B-12) 5,000 MCG PO TBDI"
608343,"CALCIUM CARBONATE-VITAMIN D3 180-5,000 MG-UNIT PO TAB"
1368012,"NESINA 25 MG PO TAB"
1366556,"UCERIS 9 MG PO TADE"
1718907,"DEXMEDETOMIDINE IN 0.9 % NACL 200 MCG/50 ML (4 MCG/ML) IV SOLN"
994007,"NAPROXEN-ESOMEPRAZOLE 375-20 MG PO TBID"
854836,"LISDEXAMFETAMINE 30 MG PO CAP"
1246310,"MOMETASONE-FORMOTEROL 100-5 MCG/ACTUATION IN HFAA"
877525,"PROBIOTIC 10 BILLION CELL PO CAP"
966795,"DOXEPIN 6 MG PO TAB"
830648,"ADAPALENE-BENZOYL PEROXIDE 0.1-2.5 % TP GLWP"
1441530,"ACTEMRA 162 MG/0.9 ML SC SYRG"
1442443,"CALCIUM CARBONATE-VIT D3-MIN 600 MG (1,500 MG)-400 UNIT PO CHEW"
410503,"5-HYDROXYTRYPTOPHAN (5-HTP) 100 MG PO CAP"
724891,"EXFORGE 5-160 MG PO TAB"
847199,"HUMULIN N NPH INSULIN KWIKPEN 100 UNIT/ML (3 ML) SC INPN"
1487076,"DICLOFENAC SODIUM 20 MG/GRAM /ACTUATION(2 %) TP SOPM"
1809501,"IMMUNE GLOBUL G-GLY-IGA AVG 46 5 GRAM/50 ML (10 %) IJ SOLN"
904882,"BUPRENORPHINE  5 MCG/HOUR TD PTWK"
1666615,"GABLOFEN 40,000 MCG/20ML (2,000 MCG/ML) IT SOLN"
1492746,"OTEZLA 30 MG PO TAB"
880853,"METAMUCIL (WITH SUGAR) 3.4 GRAM PO PWPK"
1484963,"HUM PROTHROMBIN CPLX(PCC)4FACT 500 UNIT (400-620 UNIT) IV SOLR"
616238,"LEVEMIR FLEXTOUCH U100 INSULIN 100 UNIT/ML (3 ML) SC INPN"
1544918,"EXENATIDE MICROSPHERES 2 MG/0.65 ML SC PNIJ"
1490032,"DROXIDOPA 100 MG PO CAP"
1544394,"RASUVO (PF) 20 MG/0.4 ML SC ATIN"
857468,"RED YEAST RICE 600 MG PO TAB"
1547668,"FLUTICASONE FUROATE 200 MCG/ACTUATION IN DSDV"
219831,"OMEGA 3-DHA-EPA-FISH OIL 1,600-500-800 MG/5 ML PO LIQD"
1547660,"ARNUITY ELLIPTA 100 MCG/ACTUATION IN DSDV"
1115267,"LEVOTHYROXINE 100 MCG IV SOLR"
1190957,"ANDRODERM 4 MG/24 HR TD PT24"
1190664,"ATROPINE SULFATE (PF) 1 % OP DROP"
1190955,"TESTOSTERONE 2 MG/24 HOUR TD PT24"
2619680,"ESTRADIOL 0.5 MG/0.5 GRAM (0.1 %) TD GLPK"
1190955,"ANDRODERM 2 MG/24 HOUR TD PT24"
745752,"ALBUTEROL SULFATE 90 MCG/ACTUATION IN AEPB"
1607798,"DEFERASIROX 90 MG PO TAB"
745752,"PROAIR RESPICLICK 90 MCG/ACTUATION IN AEPB"
1797849,"AZELASTINE-FLUTICASONE 137-50 MCG/SPRAY NA SPRY"
310325,"FEROSUL 325 MG (65 MG IRON) PO TAB"
1039269,"CALAMINE-ZINC OXIDE 8-8 % TP LOTN"
1053146,"WHITE PETROLATUM-MINERAL OIL 57.7-31.9 % OP OINT"
1667882,"TIOTROPIUM BROMIDE 1.25 MCG/ACTUATION IN MIST"
1720606,"MEPOLIZUMAB 100 MG SC SOLR"
894912,"MORPHINE 10 MG/ML IV CRTG"
1043031,"SUPRAX 200 MG PO CHEW"
1737789,"EMVERM 100 MG PO CHEW"
1745108,"IXEKIZUMAB 80 MG/ML SC ATIN"
1790533,"OXYCODONE MYRISTATE 9 MG PO CSPA"
1724807,"BUPIVACAINE-DEXTROSE-WATER(PF) 0.75 % (7.5 MG/ML) IJ SOLN (OR)"
1368932,"RIBOFLAVIN (VITAMIN B2) 400 MG PO TAB"
1801840,"LIFITEGRAST 5 % OP DPET"
1873765,"PLECANATIDE 3 MG PO TAB"
1918199,"FLUTICASONE PROPION-SALMETEROL 113-14 MCG/ACTUATION IN AEPB"
4301,"OMEGA-3 FATTY ACIDS 500 MG PO CAP"
744636,"AZOR 5-40 MG PO TAB"
1869712,"FLONASE SENSIMIST 27.5 MCG/ACTUATION NA SPSN"
1986356,"FIASP FLEXTOUCH U-100 INSULIN 100 UNIT/ML (3 ML) SC INPN"
